Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2021 - December 31  2021
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/21/2021 08:13","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","80%","01/21/2021 08:13","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","01/21/2021 08:31","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","01/21/2021 08:35","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","01/21/2021 08:38","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","01/22/2021 07:28","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","01/22/2021 07:34","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","0%","01/22/2021 07:40","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Fullness","60%","01/22/2021 07:42","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","20%","01/22/2021 08:15","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","01/22/2021 08:18","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","0%","01/22/2021 08:19","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","01/22/2021 09:50","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","01/22/2021 10:10","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","01/22/2021 10:17","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","40%","01/22/2021 23:27","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Fullness","60%","01/23/2021 06:48","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","100%","01/23/2021 06:51","-"
"1517448","610 Beacon St","Smart Max","Waste","Fullness","60%","01/23/2021 06:58","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Fullness","60%","01/23/2021 07:01","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","01/23/2021 07:04","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","01/23/2021 07:06","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","100%","01/23/2021 07:14","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","80%","01/23/2021 07:15","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Fullness","100%","01/23/2021 07:16","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","01/23/2021 07:18","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","01/23/2021 07:21","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","100%","01/23/2021 07:34","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","40%","01/23/2021 07:42","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","40%","01/23/2021 08:44","-"
"1526465","771 Comm Ave","Smart","Single Stream","Not Ready","40%","01/23/2021 08:45","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Not Ready","40%","01/23/2021 08:46","-"
"1526472","1 University Rd @ Comm Ave","Smart","Single Stream","Not Ready","40%","01/23/2021 08:48","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","60%","01/23/2021 08:58","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","80%","01/23/2021 08:59","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","60%","01/23/2021 09:05","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","01/23/2021 09:09","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","40%","01/23/2021 09:11","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Not Ready","40%","01/23/2021 09:13","-"
"1526462","745 Comm Ave","Smart","Single Stream","Not Ready","40%","01/23/2021 09:14","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","40%","01/23/2021 09:44","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","40%","01/23/2021 10:34","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","100%","01/23/2021 14:41","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Fullness","60%","01/23/2021 14:41","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","01/23/2021 14:43","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","60%","01/23/2021 14:46","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","40%","01/23/2021 15:40","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","100%","01/24/2021 07:01","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","60%","01/24/2021 07:10","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","01/24/2021 07:13","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","01/24/2021 07:14","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","80%","01/24/2021 07:16","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","01/24/2021 07:20","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","100%","01/24/2021 07:27","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Fullness","100%","01/24/2021 07:29","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","01/24/2021 07:29","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","01/24/2021 12:30","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","60%","01/24/2021 20:14","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/25/2021 08:03","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Fullness","60%","01/25/2021 08:23","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","01/25/2021 08:28","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Fullness","60%","01/25/2021 08:31","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","01/25/2021 08:33","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Not Ready","40%","01/25/2021 09:39","-"
"1526506","700 Comm Ave Garage - 3C","Smart","Single Stream","Fullness","100%","01/25/2021 09:39","-"
"1526457","700 Comm Ave Garage - 3A","Smart","Single Stream","Fullness","100%","01/25/2021 09:44","-"
"1526512","700 Comm Ave Garage - 2B","Smart","Single Stream","Not Ready","0%","01/25/2021 09:49","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","01/25/2021 11:00","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Fullness","60%","01/25/2021 13:35","-"
"1526384","815 Albany St.","Smart","Single Stream","Not Ready","40%","01/26/2021 04:21","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Not Ready","60%","01/26/2021 06:11","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","20%","01/26/2021 06:12","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","01/26/2021 07:44","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","100%","01/26/2021 09:50","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","80%","01/26/2021 09:50","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","40%","01/26/2021 10:04","-"
"1513540","820 Comm Ave. Right side of Bldg","Smart Max","Waste","Fullness","60%","01/26/2021 10:04","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Fullness","80%","01/26/2021 10:19","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","100%","01/26/2021 10:30","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","01/26/2021 10:35","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","80%","01/26/2021 10:41","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","01/26/2021 11:27","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","60%","01/26/2021 11:45","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","60%","01/26/2021 11:49","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","01/26/2021 12:35","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","01/26/2021 13:10","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","60%","01/26/2021 13:10","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","01/26/2021 13:19","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","01/26/2021 13:19","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Alert"," Alert - Unknown Fullness","01/26/2021 13:29","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Not Ready","60%","01/26/2021 14:50","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","0%","01/26/2021 15:29","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","100%","01/27/2021 07:40","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","01/27/2021 07:46","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","100%","01/27/2021 07:48","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/27/2021 09:55","-"
"1526384","815 Albany St.","Smart Max","Waste","Fullness","100%","01/27/2021 12:32","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Fullness","100%","01/27/2021 12:38","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","01/27/2021 13:08","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","01/27/2021 13:11","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","01/28/2021 07:49","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","01/28/2021 07:57","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","01/28/2021 08:03","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","01/28/2021 08:03","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","01/28/2021 08:08","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","01/28/2021 08:08","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/28/2021 08:14","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","01/28/2021 08:57","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","60%","01/28/2021 09:07","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","01/28/2021 09:11","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","40%","01/28/2021 09:12","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","100%","01/28/2021 09:27","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","01/28/2021 09:27","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","60%","01/28/2021 09:30","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","0%","01/28/2021 09:34","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","01/28/2021 09:37","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/28/2021 09:48","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","01/28/2021 10:35","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","01/28/2021 10:40","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","01/29/2021 08:02","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","01/29/2021 08:04","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","40%","01/29/2021 08:18","-"
"1526512","700 Comm Ave Garage - 2B","Smart Max","Waste","Fullness","60%","01/29/2021 10:40","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","60%","01/29/2021 10:49","-"
"1526509","595 Comm Ave Garage P1 West","Smart Max","Waste","Fullness","80%","01/29/2021 10:50","-"
"1526462","745 Comm Ave","Smart","Single Stream","Not Ready","20%","01/30/2021 07:11","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","20%","01/30/2021 07:12","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Not Ready","40%","01/30/2021 07:14","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","01/30/2021 07:32","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","01/30/2021 07:40","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","01/30/2021 07:51","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","40%","01/30/2021 07:52","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Fullness","60%","01/30/2021 08:02","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","80%","01/30/2021 08:04","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Not Ready","60%","01/30/2021 08:45","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","40%","01/30/2021 09:13","-"
"1526456","DESTRYED BY FIRE 214 Bay State Road @ Granby St","Smart","Single Stream","Fullness","100%","01/30/2021 09:14","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","01/30/2021 09:15","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","01/30/2021 09:21","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","40%","01/30/2021 09:23","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Not Ready","60%","01/30/2021 09:26","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","40%","01/30/2021 09:26","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","01/30/2021 09:30","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","20%","01/30/2021 09:33","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","01/30/2021 09:39","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","01/30/2021 09:44","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","40%","01/30/2021 10:32","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","01/30/2021 11:17","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","01/30/2021 11:19","-"
"1526502","514 Park Dr","Smart","Single Stream","Not Ready","60%","01/30/2021 11:38","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","80%","01/30/2021 11:58","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Fullness","100%","01/30/2021 12:21","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","40%","01/30/2021 12:25","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","20%","01/30/2021 12:26","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Fullness","80%","01/30/2021 12:27","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","40%","01/30/2021 12:28","-"
"1526392","617 Comm Ave","Smart","Single Stream","Fullness","80%","01/30/2021 12:29","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","80%","01/30/2021 12:29","-"
"1526402","635 Comm Ave","Smart","Single Stream","Fullness","80%","01/30/2021 12:30","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Not Ready","60%","01/30/2021 12:36","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","40%","01/30/2021 13:25","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","40%","01/30/2021 13:26","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","01/30/2021 13:33","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Not Ready","40%","01/30/2021 13:34","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","60%","01/30/2021 13:39","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Not Ready","40%","01/30/2021 13:48","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","01/30/2021 13:56","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","20%","01/31/2021 06:33","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","01/31/2021 07:53","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","01/31/2021 07:56","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","01/31/2021 08:23","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","01/31/2021 08:25","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","01/31/2021 08:26","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","01/31/2021 08:32","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","02/01/2021 08:37","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","02/01/2021 08:45","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","100%","02/01/2021 09:15","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","20%","02/02/2021 12:58","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","20%","02/02/2021 17:00","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","02/03/2021 06:41","-"
