Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2024 - December 31  2024
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","01/20/2024 09:49","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","01/20/2024 09:56","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","80%","01/22/2024 04:16","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","100%","01/22/2024 05:11","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Fullness","80%","01/22/2024 05:29","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","20%","01/22/2024 05:31","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","01/22/2024 06:20","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","01/22/2024 07:08","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/22/2024 07:22","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","01/22/2024 07:25","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Not Ready","0%","01/22/2024 08:09","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/22/2024 08:11","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","01/22/2024 08:54","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","01/22/2024 08:57","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","100%","01/22/2024 09:06","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","20%","01/22/2024 09:07","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Fullness","100%","01/22/2024 09:11","-"
"1526482","120 Ashford St","Smart","Single Stream","Fullness","80%","01/22/2024 09:15","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","01/22/2024 09:33","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","01/22/2024 09:35","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","100%","01/22/2024 09:37","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","01/22/2024 09:42","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","40%","01/22/2024 09:57","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Fullness","100%","01/22/2024 11:06","-"
"1526519","595 Comm Ave Garage P3 East","Smart Max","Waste","Not Ready","20%","01/22/2024 11:17","-"
"1526515","595 Comm Ave Garage P3 West","Smart Max","Waste","Not Ready","0%","01/22/2024 11:19","-"
"1526386","Agganis Arena Garage P2 East (Weak/No Signal-Frequent SNC)","Smart Max","Waste","Not Ready","0%","01/22/2024 11:37","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Not Ready","20%","01/22/2024 11:37","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","100%","01/22/2024 11:39","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","60%","01/22/2024 11:48","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Not Ready","20%","01/22/2024 11:50","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","60%","01/23/2024 09:04","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/23/2024 09:04","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","100%","01/23/2024 09:07","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","01/23/2024 09:10","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/23/2024 09:10","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","01/23/2024 09:23","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","01/23/2024 09:26","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","01/23/2024 09:26","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","100%","01/23/2024 09:26","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","100%","01/23/2024 09:27","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","01/23/2024 09:30","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","01/23/2024 09:34","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","20%","01/23/2024 09:37","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","100%","01/23/2024 09:40","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/23/2024 09:41","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","80%","01/23/2024 09:51","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","80%","01/23/2024 10:03","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","60%","01/23/2024 10:10","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","60%","01/23/2024 10:15","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","20%","01/23/2024 10:15","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","01/23/2024 10:20","-"
"1526467","Campus Center","Smart","Single Stream","Fullness","80%","01/23/2024 10:20","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","01/23/2024 12:32","-"
"1526384","815 Albany St.","Smart Max","Waste","Fullness","80%","01/24/2024 15:01","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","0%","01/25/2024 05:02","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/25/2024 05:58","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Not Ready","60%","01/25/2024 06:12","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","01/25/2024 06:50","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/25/2024 06:59","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","01/25/2024 07:05","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/25/2024 07:25","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","01/25/2024 07:25","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","0%","01/25/2024 09:12","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","01/25/2024 09:16","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","01/25/2024 09:39","-"
"1526392","617 Comm Ave","Smart Max","Waste","Fullness","80%","01/25/2024 10:08","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart Max","Waste","Fullness","100%","01/25/2024 10:09","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","01/25/2024 10:24","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/25/2024 10:45","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","01/25/2024 10:57","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Not Ready","20%","01/25/2024 11:09","-"
"1526513","Agganis Arena Garage P1 West","Smart Max","Waste","Not Ready","20%","01/25/2024 11:11","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","01/25/2024 13:09","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","0%","01/25/2024 13:19","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","01/25/2024 16:05","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","01/25/2024 16:05","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","01/25/2024 16:07","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","01/25/2024 16:07","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","01/25/2024 16:08","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","20%","01/25/2024 16:08","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","60%","01/25/2024 16:42","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","100%","01/27/2024 07:29","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","01/27/2024 07:32","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","40%","01/27/2024 07:38","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","01/27/2024 07:40","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","100%","01/27/2024 07:42","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Fullness","100%","01/27/2024 07:45","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","20%","01/27/2024 07:51","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","60%","01/27/2024 07:52","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","01/27/2024 07:53","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","80%","01/27/2024 07:54","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","01/27/2024 08:02","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","01/27/2024 08:18","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","01/27/2024 08:20","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","40%","01/27/2024 08:22","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","01/27/2024 08:23","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","20%","01/27/2024 08:33","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","20%","01/27/2024 08:40","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/27/2024 08:42","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","20%","01/27/2024 08:44","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/27/2024 08:45","-"
"500002837","665 Commonwealth Avenue At Granby - Jenga Building","Smart Max","Waste","Not Ready","40%","01/27/2024 08:51","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","20%","01/27/2024 08:56","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","40%","01/27/2024 08:59","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","01/27/2024 09:03","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","01/27/2024 09:06","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","01/27/2024 09:07","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","80%","01/27/2024 09:10","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","40%","01/27/2024 09:15","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","01/27/2024 09:19","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","20%","01/27/2024 09:23","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","01/27/2024 09:26","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","01/27/2024 09:31","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","40%","01/27/2024 09:37","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","01/27/2024 09:41","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","01/27/2024 09:43","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","0%","01/27/2024 09:56","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","20%","01/27/2024 09:58","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","01/27/2024 10:01","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","01/27/2024 10:02","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","40%","01/27/2024 10:05","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","01/28/2024 07:21","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","0%","01/28/2024 07:21","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","01/28/2024 07:23","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/28/2024 07:29","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","40%","01/28/2024 07:30","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/28/2024 07:32","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","01/28/2024 07:33","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","20%","01/28/2024 07:37","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","60%","01/28/2024 07:38","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","100%","01/28/2024 07:40","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","01/28/2024 07:51","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","20%","01/28/2024 07:53","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/28/2024 07:55","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","20%","01/28/2024 07:59","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","01/28/2024 08:00","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Fullness","80%","01/28/2024 08:02","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","20%","01/28/2024 08:03","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","0%","01/28/2024 11:48","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","20%","01/29/2024 06:54","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","01/29/2024 07:11","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Fullness","80%","01/29/2024 07:46","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","01/29/2024 07:47","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","80%","01/29/2024 07:58","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Not Ready","60%","01/29/2024 09:14","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","40%","01/29/2024 09:23","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","100%","01/29/2024 09:24","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","60%","01/29/2024 09:26","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","100%","01/29/2024 09:29","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","01/29/2024 09:30","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","01/29/2024 10:02","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","01/29/2024 10:05","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","01/29/2024 10:08","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Alert"," Alert - Unknown Fullness","01/29/2024 10:33","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","60%","01/29/2024 10:38","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","80%","01/29/2024 10:40","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","01/29/2024 10:53","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","60%","01/29/2024 11:00","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","20%","01/29/2024 15:53","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","01/29/2024 15:53","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","20%","01/29/2024 15:56","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","01/29/2024 15:56","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","60%","01/29/2024 16:03","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","01/29/2024 16:03","-"
"1526386","Agganis Arena Garage P2 East (Weak/No Signal-Frequent SNC)","Smart Max","Waste","Not Ready","20%","01/29/2024 22:50","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","01/30/2024 08:46","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","80%","01/30/2024 08:52","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","0%","01/30/2024 09:23","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","100%","01/30/2024 09:30","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","01/30/2024 09:30","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","100%","01/30/2024 09:38","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","01/30/2024 11:04","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","01/30/2024 11:08","-"
