Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2022 - December 31  2022
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","10/24/2022 09:34","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","20%","10/24/2022 09:36","-"
"1526395","755 Comm Ave","Smart Max","Waste","Fullness","60%","10/24/2022 09:36","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Not Ready","40%","10/24/2022 09:38","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","10/24/2022 09:39","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","80%","10/24/2022 09:39","-"
"1526482","120 Ashford St","Smart","Single Stream","Not Ready","60%","10/24/2022 09:40","-"
"1526457","700 Comm Ave Garage - 3A","Smart","Single Stream","Fullness","100%","10/24/2022 10:06","-"
"1526457","700 Comm Ave Garage - 3A","Smart Max","Waste","Not Ready","20%","10/24/2022 10:06","-"
"1526517","700 Comm Ave Garage - 3B","Smart Max","Waste","Not Ready","40%","10/24/2022 10:10","-"
"1526506","700 Comm Ave Garage - 3C","Smart","Single Stream","Fullness","100%","10/24/2022 10:10","-"
"1526506","700 Comm Ave Garage - 3C","Smart Max","Waste","Not Ready","0%","10/24/2022 10:10","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","10/24/2022 10:11","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","80%","10/24/2022 10:12","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Fullness","60%","10/24/2022 10:13","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","60%","10/24/2022 10:21","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","10/24/2022 10:44","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","10/24/2022 10:47","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","100%","10/24/2022 11:59","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","10/24/2022 13:19","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","10/24/2022 13:26","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","10/24/2022 13:28","-"
"1526384","815 Albany St.","Smart Max","Waste","Not Ready","0%","10/24/2022 14:58","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/25/2022 06:45","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/25/2022 07:04","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/25/2022 07:39","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/25/2022 07:41","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","10/25/2022 09:28","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","10/25/2022 09:35","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","10/25/2022 09:44","-"
"1522343","Ashford and Babcock Dock","Smart","Single Stream","Fullness","80%","10/25/2022 10:31","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","100%","10/25/2022 10:37","-"
"1513538","820 Comm Ave  Booth Theatre - Front Entrance","Smart","Single Stream","Fullness","100%","10/25/2022 10:56","-"
"1513539","275 Babcock – main entrance","Smart","Single Stream","Not Ready","40%","10/25/2022 10:59","-"
"1513541","820 Comm Ave College of Art Entrance (recy 9521078)","Smart","Single Stream","Not Ready","60%","10/25/2022 11:01","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Fullness","100%","10/25/2022 13:24","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","10/25/2022 13:29","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/26/2022 07:28","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","10/26/2022 07:50","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","60%","10/26/2022 08:07","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","60%","10/26/2022 08:11","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","10/26/2022 08:15","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","10/26/2022 08:15","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","10/26/2022 08:17","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","60%","10/26/2022 09:40","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","80%","10/26/2022 09:45","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","100%","10/27/2022 04:33","-"
"1526384","815 Albany St.","Smart","Single Stream","Fullness","80%","10/27/2022 04:57","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/27/2022 05:58","-"
"1526380","675 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/27/2022 06:07","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Fullness","100%","10/27/2022 06:08","-"
"1526395","755 Comm Ave","Smart","Single Stream","Not Ready","40%","10/27/2022 06:12","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","80%","10/27/2022 06:23","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/27/2022 06:26","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/27/2022 06:54","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/27/2022 07:37","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","10/27/2022 08:14","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/27/2022 08:18","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","10/27/2022 08:18","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2022 08:19","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","80%","10/27/2022 08:22","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","10/27/2022 08:27","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","10/27/2022 08:28","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","10/27/2022 08:28","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","10/27/2022 08:28","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","10/27/2022 08:31","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/27/2022 08:33","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","10/27/2022 08:33","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2022 08:34","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2022 08:35","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/27/2022 08:36","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/27/2022 08:41","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","80%","10/27/2022 08:42","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","20%","10/27/2022 08:43","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2022 08:48","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Fullness","80%","10/27/2022 10:41","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","40%","10/27/2022 21:18","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","10/28/2022 06:09","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","80%","10/28/2022 06:49","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/28/2022 06:50","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","80%","10/28/2022 07:47","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","60%","10/28/2022 08:08","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/28/2022 08:24","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","80%","10/28/2022 08:27","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Fullness","60%","10/28/2022 08:27","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","40%","10/28/2022 08:34","-"
"1526482","120 Ashford St","Smart Max","Waste","Fullness","60%","10/28/2022 09:19","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","80%","10/28/2022 10:26","-"
"1526515","595 Comm Ave Garage P3 West","Smart Max","Waste","Fullness","80%","10/28/2022 10:31","-"
"1526519","595 Comm Ave Garage P3 East","Smart Max","Waste","Fullness","80%","10/28/2022 10:33","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","80%","10/28/2022 11:12","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","10/28/2022 11:14","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","60%","10/28/2022 13:06","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","10/28/2022 13:10","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","10/28/2022 13:13","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","0%","10/29/2022 06:49","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","80%","10/29/2022 06:50","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Not Ready","40%","10/29/2022 06:54","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","10/29/2022 06:56","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","80%","10/29/2022 06:56","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","10/29/2022 06:59","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","10/29/2022 06:59","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","10/29/2022 07:01","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","10/29/2022 07:02","-"
"1526459","610 Comm Ave","Smart Max","Waste","Fullness","100%","10/29/2022 07:02","-"
"1526395","755 Comm Ave","Smart Max","Waste","Not Ready","40%","10/29/2022 07:04","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","10/29/2022 07:05","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Fullness","60%","10/29/2022 07:06","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","0%","10/29/2022 07:07","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","0%","10/29/2022 07:07","-"
"1517448","610 Beacon St","Smart Max","Waste","Fullness","60%","10/29/2022 07:07","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","10/29/2022 07:11","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","80%","10/29/2022 07:15","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","10/29/2022 07:17","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/29/2022 07:18","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","100%","10/29/2022 07:21","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/29/2022 07:21","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","0%","10/29/2022 07:21","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","10/29/2022 07:24","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","10/29/2022 07:42","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","10/29/2022 07:42","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart Max","Waste","Not Ready","20%","10/29/2022 07:47","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Not Ready","0%","10/29/2022 07:48","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Not Ready","20%","10/29/2022 07:49","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Alert"," Alert - Unknown Fullness","10/29/2022 07:52","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","10/29/2022 07:59","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","10/29/2022 08:05","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","20%","10/29/2022 08:08","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","10/29/2022 08:09","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","10/29/2022 08:12","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/29/2022 08:15","-"
"1526393","565 Comm Ave","Smart Max","Waste","Fullness","100%","10/29/2022 08:18","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","10/29/2022 08:19","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","20%","10/29/2022 08:21","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","10/29/2022 08:23","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","40%","10/29/2022 08:31","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","10/29/2022 08:37","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","0%","10/29/2022 08:41","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","10/29/2022 08:41","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","0%","10/29/2022 08:49","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","60%","10/29/2022 21:08","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Not Ready","40%","10/29/2022 23:10","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/29/2022 23:10","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","0%","10/30/2022 09:17","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","100%","10/30/2022 09:30","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Not Ready","60%","10/31/2022 02:26","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","20%","10/31/2022 04:36","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","10/31/2022 04:43","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","10/31/2022 04:51","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","100%","10/31/2022 05:18","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Fullness","100%","10/31/2022 05:25","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","10/31/2022 05:28","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","10/31/2022 05:33","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Fullness","100%","10/31/2022 05:43","-"
"1526393","565 Comm Ave","Smart","Single Stream","Not Ready","20%","10/31/2022 05:43","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","40%","10/31/2022 05:45","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Fullness","80%","10/31/2022 05:47","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","10/31/2022 05:49","-"
"1526392","617 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/31/2022 05:50","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","60%","10/31/2022 05:52","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","100%","10/31/2022 05:55","-"
"1526380","675 Comm Ave","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/31/2022 05:56","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","10/31/2022 06:00","-"
"1526461","745 Comm Ave (Behind Building)","Smart","Single Stream","Not Ready","60%","10/31/2022 06:01","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","80%","10/31/2022 06:02","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","100%","10/31/2022 06:08","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","60%","10/31/2022 06:09","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","40%","10/31/2022 06:20","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","80%","10/31/2022 06:22","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","40%","10/31/2022 06:26","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","100%","10/31/2022 06:27","-"
